DID NOT START: 2 competitors;;;;
"45	561310
46	6531520";"HROBAT Miha
MORSE Sam";"1995	SLO
1996	USA";;"Atomic
Fischer"
Jury;;;Technical Data;
FIS Technical Delegate;GUT Marco;SUI;Course Name;Stelvio
Referee;WALDNER Markus;FIS;Start Altitude;2255m
Assistant Referee;TRINKL Hannes;FIS;Finish Altitude;1245m
Chief of Race;GALLI Omar;ITA;Vertical Drop;1010m
;;;Course Length;3270m
;;;Homologation Number;12284/01/17
Race Information;;;;
Course Setter;TRINKL Hannes;FIS;;
Gates	40
Start Time	11:30
Forerunners:;;;;;;
;F1 - SIMONI Federico;ITA;F2 - MOLTENI Nicolo;ITA;F3 - RIZZI Martino;ITA
Conditions on course:;;;;
SUNNY;Snow: HARD;Temperature - Start:;-8°C;Temperature - Finish: -6°C
Legend:
YB Year of Birth
WED 30 DEC 2020 / Bormio (ITA) / 0063_______________________________________________________________________________________________________________________Page 2/2
Data Processing by LONGINES_____________________________________________www.fis-ski.com________________________________________________________LONGINES Timing
Generation date : WED 30 DEC 2020	Time : 13:34	Document: C73A 1.0
